Id,Date,Price,Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Waterfront,View,Condition,Grade,Sqft_above,Sqft_basement,Yr_built,Yr_renovated,Zipcode,Lat,Long,Sqft_living15,Sqft_lot15,House_age,Has_Basement,YearsSinceRenovation,Has_Renovation,Price_persqft,Relative_size,Relativesizecategory,Bathroom_Group,Bedroom_Group
9828702513,5/6/2014,460000,2,2.25,1230,929,2,0,0,3,8,1020,210,2004,0,98122,47.6191,-122.301,1270,1370,22,1,22,0,373.9837398,0.968503937,Average,2-3,0-2
7812800515,10/25/2014,159075,4,1.5,1580,6200,1,0,0,3,6,790,790,1944,0,98178,47.4971,-122.24,1320,6499,82,1,82,0,100.6803797,1.196969697,Average,1-2,2-4
3363900155,12/9/2014,470000,2,1,1220,4000,1.5,0,0,4,6,1220,0,1908,0,98103,47.6801,-122.354,1580,4000,118,0,118,0,385.2459016,0.772151899,Small,0-1,0-2
9448300061,7/8/2014,235000,2,1,1020,7920,1,0,0,3,6,1020,0,1939,0,98108,47.5558,-122.31,1530,6900,87,0,87,0,230.3921569,0.666666667,Small,0-1,0-2
1840300100,9/18/2014,309950,2,1.5,1510,9843,1,0,0,4,7,1510,0,1961,0,98188,47.4419,-122.27,1590,9368,65,0,65,0,205.2649007,0.949685535,Average,1-2,0-2
4246000180,5/23/2014,433000,4,1.75,1830,9600,1,0,0,4,7,1010,820,1966,0,98006,47.5728,-122.125,1910,11100,60,1,60,0,236.6120219,0.958115183,Average,1-2,2-4
7856000110,2/3/2015,895000,3,2.5,2750,10000,1,0,3,3,8,1650,1100,1967,0,98006,47.5644,-122.153,2490,10000,59,1,59,0,325.4545455,1.104417671,Average,2-3,2-4
2422059111,6/20/2014,291000,3,1.5,1860,60960,1,0,0,4,7,1140,720,1967,0,98042,47.3796,-122.102,2170,82764,59,1,59,0,156.4516129,0.857142857,Average,1-2,2-4
1925069199,2/9/2015,835000,3,2.5,2720,13124,2,0,0,3,9,2720,0,1988,0,98052,47.6371,-122.094,2760,16200,38,0,38,0,306.9852941,0.985507246,Average,2-3,2-4
2771603940,1/9/2015,640000,2,1,1360,5000,1,0,0,3,7,1200,160,1936,0,98199,47.6372,-122.392,1540,4000,90,1,90,0,470.5882353,0.883116883,Average,0-1,0-2
6028000090,1/26/2015,438000,3,2.25,2340,14279,1,0,0,3,8,1340,1000,1965,0,98006,47.5715,-122.124,2340,13600,61,1,61,0,187.1794872,1,Average,2-3,2-4
5126310110,7/22/2014,540000,4,2.5,2600,9935,2,0,0,3,8,2600,0,2005,0,98059,47.4865,-122.142,2830,7620,21,0,21,0,207.6923077,0.918727915,Average,2-3,2-4
7520000616,3/9/2015,325000,4,2.5,2090,7434,1,0,0,3,7,1090,1000,1993,0,98146,47.4962,-122.349,1260,8404,33,1,33,0,155.5023923,1.658730159,Large,2-3,2-4
3343900120,1/26/2015,380000,4,1.75,2260,7200,1.5,0,0,5,7,1360,900,1924,0,98056,47.5122,-122.186,1410,7465,102,1,102,0,168.1415929,1.602836879,Large,1-2,2-4
714000195,11/13/2014,510000,2,1,1390,5544,1,0,0,3,7,930,460,1947,0,98105,47.6696,-122.267,1710,6200,79,1,79,0,366.9064748,0.812865497,Average,0-1,0-2
2310100230,8/12/2014,380000,4,2.5,2300,7707,2,0,0,3,8,2300,0,2004,0,98038,47.3497,-122.044,2320,6035,22,0,22,0,165.2173913,0.99137931,Average,2-3,2-4
7856600900,6/16/2014,825000,4,2.5,2810,9800,1,0,0,4,8,1710,1100,1973,0,98006,47.5657,-122.149,2800,9800,53,1,53,0,293.594306,1.003571429,Average,2-3,2-4
926069192,9/26/2014,880000,4,3.25,4060,52707,2,0,0,4,9,4060,0,1996,0,98077,47.7615,-122.041,3100,50755,30,0,30,0,216.7487685,1.309677419,Average,3+,2-4
3343302110,3/6/2015,1800000,3,3,2790,13295,2,1,4,4,10,2370,420,1933,1989,98006,47.5466,-122.197,3140,11949,93,1,37,1,645.1612903,0.888535032,Average,2-3,2-4
5100403405,1/7/2015,790000,3,1,1290,6380,1.5,0,0,3,7,1290,0,1930,0,98115,47.6951,-122.319,1630,6380,96,0,96,0,612.4031008,0.791411043,Small,0-1,2-4
3298700302,12/12/2014,287000,2,1.5,720,4346,1,0,0,4,6,720,0,1942,0,98106,47.5225,-122.351,790,4346,84,0,84,0,398.6111111,0.911392405,Average,1-2,0-2
3333001430,9/12/2014,509000,3,3,2130,5000,1.5,0,0,3,7,1570,560,1913,0,98118,47.5451,-122.284,1638,4500,113,1,113,0,238.9671362,1.3003663,Average,2-3,2-4
8849700040,9/8/2014,270000,3,2.25,1750,8400,1,0,0,3,7,1350,400,1965,0,98188,47.4571,-122.272,2020,9110,61,1,61,0,154.2857143,0.866336634,Average,2-3,2-4
3256400051,7/8/2014,210000,3,2,960,9380,1,0,0,3,6,960,0,1949,0,98146,47.4852,-122.343,1460,9240,77,0,77,0,218.75,0.657534247,Small,1-2,2-4
7283900551,11/24/2014,415000,3,1,1570,11752,1.5,0,0,5,8,1570,0,1930,0,98133,47.7686,-122.348,2010,8291,96,0,96,0,264.3312102,0.781094527,Small,0-1,2-4
5067400032,12/5/2014,550000,3,2.5,3070,14400,1,0,3,5,9,1720,1350,1985,0,98198,47.3716,-122.321,2020,18211,41,1,41,0,179.1530945,1.51980198,Large,2-3,2-4
1370801020,7/9/2014,1250000,4,2.5,2920,5500,1,0,3,3,10,2030,890,1957,0,98199,47.6406,-122.412,3790,5500,69,1,69,0,428.0821918,0.770448549,Small,2-3,2-4
3852900026,8/1/2014,499950,3,1,1870,4984,1,0,0,3,7,1120,750,1955,0,98116,47.5771,-122.391,1650,5750,71,1,71,0,267.3529412,1.133333333,Average,0-1,2-4
1189000025,9/5/2014,659000,3,1.5,1540,5040,2,0,0,3,8,1540,0,1907,0,98122,47.6138,-122.299,1590,3600,119,0,119,0,427.9220779,0.968553459,Average,1-2,2-4
4047200580,3/2/2015,265000,2,1.5,1440,22081,2,0,0,3,7,1440,0,1990,0,98019,47.7698,-121.896,1440,19544,36,0,36,0,184.0277778,1,Average,1-2,0-2
2607720150,6/5/2014,492000,4,3.75,2810,10840,2,0,2,4,8,2070,740,1994,0,98045,47.4861,-121.804,2370,11248,32,1,32,0,175.088968,1.185654008,Average,3+,2-4
5459300040,8/13/2014,715000,4,2.5,2450,7700,1,0,0,3,8,1250,1200,1958,0,98040,47.5731,-122.212,2450,8000,68,1,68,0,291.8367347,1,Average,2-3,2-4
2613200025,3/13/2015,175000,2,1,1330,28270,1.5,0,0,3,6,1330,0,1925,0,98168,47.4824,-122.274,1210,6926,101,0,101,0,131.5789474,1.099173554,Average,0-1,0-2
686050100,11/28/2014,975000,4,3.5,3130,52322,2,0,0,3,9,2430,700,2011,0,98005,47.5932,-122.159,3200,5820,15,1,15,0,311.5015974,0.978125,Average,3+,2-4
2117700065,10/9/2014,306950,1,1,730,5005,1,0,0,4,5,730,0,1945,0,98117,47.6992,-122.364,1630,5667,81,0,81,0,420.4794521,0.447852761,Small,0-1,0-2
5742600115,4/7/2015,630000,4,2,2480,3680,1.5,0,0,4,7,1470,1010,1916,0,98116,47.5686,-122.392,1500,5750,110,1,110,0,254.0322581,1.653333333,Large,1-2,2-4
2064800600,1/9/2015,367500,3,1,1270,8792,1,0,0,5,7,1270,0,1969,0,98056,47.5351,-122.174,1780,8792,57,0,57,0,289.3700787,0.713483146,Small,0-1,2-4
34001765,3/25/2015,699950,3,3.25,2230,5460,1,0,1,4,8,1430,800,1977,0,98136,47.53,-122.388,2070,5600,49,1,49,0,313.8789238,1.077294686,Average,3+,2-4
1186000065,4/16/2015,1000000,3,3,2880,3750,2,0,0,3,9,2220,660,1909,1991,98122,47.6155,-122.29,1910,4000,117,1,35,1,347.2222222,1.507853403,Large,2-3,2-4
1687000220,10/16/2014,285000,4,2.5,2434,4400,2,0,0,3,8,2434,0,2007,0,98001,47.2874,-122.283,2434,4400,19,0,19,0,117.0912079,1,Average,2-3,2-4
7985400133,1/14/2015,215000,2,1.5,1120,1312,2,0,0,3,7,1000,120,2004,0,98106,47.534,-122.364,1560,1314,22,1,22,0,191.9642857,0.717948718,Small,1-2,0-2
3303980090,3/6/2015,1050000,4,2.5,4080,11054,2,0,0,3,11,4080,0,2001,0,98059,47.5188,-122.151,3520,11914,25,0,25,0,257.3529412,1.159090909,Average,2-3,2-4
7855200120,5/9/2014,1370000,4,2.75,3720,9450,1,0,4,5,10,1960,1760,1962,0,98006,47.5627,-122.156,2900,8605,64,1,64,0,368.2795699,1.282758621,Average,2-3,2-4
2800031,4/1/2015,235000,3,1,1430,7599,1.5,0,0,4,6,1010,420,1930,0,98168,47.4783,-122.265,1290,10320,96,1,96,0,164.3356643,1.108527132,Average,0-1,2-4
2306400040,4/16/2015,604000,3,2,1560,2589,1,0,0,3,7,790,770,1923,2001,98103,47.6587,-122.344,1450,3893,103,1,25,1,387.1794872,1.075862069,Average,1-2,2-4
5035300834,5/30/2014,750000,3,1.75,1700,8400,1,0,0,3,8,1460,240,1947,0,98199,47.6534,-122.415,2010,7000,79,1,79,0,441.1764706,0.845771144,Average,1-2,2-4
9542300530,11/24/2014,800000,4,2.25,2510,9963,1,0,0,4,9,2200,310,1967,0,98005,47.5973,-122.177,3110,9963,59,1,59,0,318.7250996,0.807073955,Average,2-3,2-4
9191201250,1/7/2015,580000,5,2,2600,3750,1.5,0,0,4,6,1400,1200,1914,0,98105,47.6691,-122.299,1700,3750,112,1,112,0,223.0769231,1.529411765,Large,1-2,4-6
7950300775,12/4/2014,350000,1,1,790,4590,1,0,0,3,6,790,0,1911,0,98118,47.5677,-122.285,1070,4590,115,0,115,0,443.0379747,0.738317757,Small,0-1,0-2
2934800025,12/16/2014,353750,4,2,1710,7490,2,0,0,3,7,1320,390,1956,0,98166,47.4544,-122.357,1880,7704,70,1,70,0,206.871345,0.909574468,Average,1-2,2-4
7855400330,6/4/2014,1100000,5,2.75,2660,8737,1,0,4,5,8,1470,1190,1969,0,98006,47.5667,-122.155,3280,8783,57,1,57,0,413.5338346,0.81097561,Average,2-3,4-6
259600330,2/9/2015,465000,4,2,1470,10291,1,0,0,4,7,1470,0,1963,0,98008,47.6316,-122.121,1460,9601,63,0,63,0,316.3265306,1.006849315,Average,1-2,2-4
3723800409,5/7/2014,568000,3,2,2350,5080,1.5,0,0,3,8,1780,570,1929,0,98118,47.5516,-122.263,1700,5080,97,1,97,0,241.7021277,1.382352941,Average,1-2,2-4
5191100180,11/6/2014,1010000,5,2,2440,3080,2,0,0,4,8,2440,0,1910,0,98112,47.6242,-122.306,1640,3077,116,0,116,0,413.9344262,1.487804878,Average,1-2,4-6
257000057,9/16/2014,213500,3,1.5,1150,11571,1,0,0,3,7,1150,0,1961,0,98168,47.4931,-122.298,1630,11571,65,0,65,0,185.6521739,0.705521472,Small,1-2,2-4
1771100330,6/5/2014,250000,3,2.5,1510,10384,1,0,0,2,7,1030,480,1976,0,98077,47.758,-122.071,1490,10000,50,1,50,0,165.5629139,1.013422819,Average,2-3,2-4
1782500035,7/3/2014,357000,2,1,870,4600,1,0,0,4,7,870,0,1942,0,98126,47.5274,-122.379,930,4600,84,0,84,0,410.3448276,0.935483871,Average,0-1,0-2
7104100065,9/26/2014,425000,2,2,1280,4095,2,0,0,4,8,1280,0,1918,0,98136,47.5501,-122.393,1470,5500,108,0,108,0,332.03125,0.870748299,Average,1-2,0-2
200500610,6/11/2014,571000,3,2.5,2600,7465,2,0,0,3,9,2600,0,1988,0,98011,47.7387,-122.217,2660,7683,38,0,38,0,219.6153846,0.977443609,Average,2-3,2-4
7199320600,5/19/2014,588000,3,2.25,2030,7350,1,0,0,4,7,1190,840,1977,0,98052,47.6939,-122.126,1950,7350,49,1,49,0,289.6551724,1.041025641,Average,2-3,2-4
3322049201,5/23/2014,275000,4,1.5,1930,15531,2,0,0,3,7,1930,0,1979,0,98003,47.345,-122.296,1580,7800,47,0,47,0,142.4870466,1.221518987,Average,1-2,2-4
5153200100,2/25/2015,565000,3,2.75,3210,15939,2,0,1,3,10,3210,0,1998,0,98023,47.3357,-122.351,2870,15939,28,0,28,0,176.0124611,1.118466899,Average,2-3,2-4
726059349,3/19/2015,460000,3,1.75,1970,9135,1,0,0,4,7,1370,600,1961,0,98011,47.7603,-122.215,1880,9650,65,1,65,0,233.5025381,1.04787234,Average,1-2,2-4
8833510230,6/4/2014,603500,4,2.5,4060,9734,1,0,4,3,9,2150,1910,1977,0,98028,47.7678,-122.254,2750,10370,49,1,49,0,148.6453202,1.476363636,Average,2-3,2-4
7298000090,7/3/2014,490600,3,2.5,3316,11447,2,0,0,3,9,3316,0,1986,0,98023,47.3036,-122.34,3000,11447,40,0,40,0,147.9493366,1.105333333,Average,2-3,2-4
3885804225,6/24/2014,1010000,2,2,1460,9052,1,0,2,5,6,1460,0,1900,0,98033,47.6857,-122.208,2554,7834,126,0,126,0,691.7808219,0.57165231,Small,1-2,0-2
2558600100,8/27/2014,500000,4,2,2100,12620,1,0,0,4,7,2100,0,1972,0,98034,47.7239,-122.173,1720,7840,54,0,54,0,238.0952381,1.220930233,Average,1-2,2-4
7697920450,6/25/2014,249000,4,2.25,1830,6136,2,0,0,3,7,1830,0,1990,0,98030,47.367,-122.181,1830,7664,36,0,36,0,136.0655738,1,Average,2-3,2-4
8899200110,6/3/2014,235000,3,2,1530,8700,1,0,0,4,7,1530,0,1970,0,98055,47.4529,-122.207,1960,7600,56,0,56,0,153.5947712,0.780612245,Small,1-2,2-4
3992700775,1/21/2015,410000,4,2,1490,13736,1,0,0,4,6,1490,0,1942,0,98125,47.712,-122.281,2040,7200,84,0,84,0,275.1677852,0.730392157,Small,1-2,2-4
6384500035,7/1/2014,370000,2,1,860,6050,1,0,0,3,7,860,0,1952,0,98116,47.5697,-122.4,1130,6050,74,0,74,0,430.2325581,0.761061947,Small,0-1,0-2
2787700210,9/16/2014,360000,5,2.5,2130,7111,1,0,0,3,7,1330,800,1968,0,98059,47.5071,-122.16,1840,7592,58,1,58,0,169.0140845,1.157608696,Average,2-3,4-6
2524049018,12/5/2014,1410000,5,2.25,3580,16789,2,0,0,5,9,3580,0,1966,0,98040,47.5364,-122.239,3390,17000,60,0,60,0,393.8547486,1.056047198,Average,2-3,4-6
7569450090,11/21/2014,298000,4,2.5,2420,3825,2,0,0,3,8,2420,0,2003,0,98042,47.3687,-122.126,1880,4250,23,0,23,0,123.1404959,1.287234043,Average,2-3,2-4
123039570,7/8/2014,485000,4,2.25,1900,7200,1,0,0,3,8,1370,530,1977,0,98146,47.5033,-122.372,2030,8008,49,1,49,0,255.2631579,0.935960591,Average,2-3,2-4
6071300090,8/26/2014,400000,3,1.75,1330,9143,1,0,0,3,7,1330,0,1960,0,98006,47.5538,-122.176,1950,10384,66,0,66,0,300.7518797,0.682051282,Small,1-2,2-4
4221250100,8/5/2014,580000,3,2.5,2150,4604,2,0,0,3,8,2150,0,2003,0,98075,47.5893,-122.019,2280,4253,23,0,23,0,269.7674419,0.942982456,Average,2-3,2-4
8730000210,8/7/2014,355000,2,2.5,1370,1140,2,0,0,3,8,1080,290,2009,0,98133,47.7055,-122.342,1340,1050,17,1,17,0,259.1240876,1.02238806,Average,2-3,0-2
4178600100,7/21/2014,650000,3,2.5,2430,12997,2,0,0,3,9,2430,0,1992,0,98011,47.744,-122.194,2720,12500,34,0,34,0,267.4897119,0.893382353,Average,2-3,2-4
9476200485,9/29/2014,261490,4,1,1640,8467,1,0,2,4,6,1220,420,1943,0,98056,47.4894,-122.188,1060,7396,83,1,83,0,159.445122,1.547169811,Large,0-1,2-4
3205400230,7/16/2014,347000,3,1,1010,7200,1,0,0,3,7,1010,0,1968,0,98034,47.7225,-122.179,1120,7200,58,0,58,0,343.5643564,0.901785714,Average,0-1,2-4
9307300100,5/19/2014,485000,3,1,1500,4100,1.5,0,0,3,7,1370,130,1926,0,98107,47.6689,-122.367,1500,4100,100,1,100,0,323.3333333,1,Average,0-1,2-4
2770600930,10/22/2014,601000,3,2.5,1740,1251,2,0,0,3,9,1180,560,2012,0,98199,47.644,-122.385,1740,1625,14,1,14,0,345.4022989,1,Average,2-3,2-4
2817900180,4/11/2015,380000,3,3.25,2090,51212,1,0,0,3,8,1510,580,1989,0,98092,47.3097,-122.099,2690,40820,37,1,37,0,181.8181818,0.776951673,Small,3+,2-4
7504001340,8/29/2014,565000,3,3,1850,12556,2,0,0,3,9,1850,0,1976,0,98074,47.6286,-122.053,2390,12474,50,0,50,0,305.4054054,0.774058577,Small,2-3,2-4
3121500330,3/23/2015,750000,3,2.5,2790,21043,2,0,0,3,9,2790,0,1993,0,98053,47.673,-122.03,2900,34589,33,0,33,0,268.8172043,0.962068966,Average,2-3,2-4
1099760230,1/7/2015,291000,3,2.25,1480,7200,1,0,0,3,7,1190,290,1975,0,98023,47.3037,-122.375,1830,7200,51,1,51,0,196.6216216,0.808743169,Average,2-3,2-4
3904920600,11/5/2014,560000,3,2.5,2280,12498,2,0,0,4,9,2280,0,1987,0,98029,47.5688,-122.014,2330,8844,39,0,39,0,245.6140351,0.978540773,Average,2-3,2-4
7504100590,3/25/2015,725000,4,2.25,3180,9600,2,0,0,3,10,3180,0,1984,0,98074,47.6313,-122.045,2840,10739,42,0,42,0,227.9874214,1.11971831,Average,2-3,2-4
1725079025,9/3/2014,539000,3,2,2350,209088,1,0,0,3,7,2350,0,1993,0,98014,47.6527,-121.949,2300,209088,33,0,33,0,229.3617021,1.02173913,Average,1-2,2-4
9406540150,7/22/2014,470000,5,3.25,3910,7077,2,0,0,3,9,2710,1200,2000,0,98038,47.3766,-122.027,2650,7077,26,1,26,0,120.2046036,1.475471698,Average,3+,4-6
6163900032,1/9/2015,264950,2,1,770,7434,1,0,0,3,6,770,0,1947,0,98155,47.7606,-122.32,1060,7453,79,0,79,0,344.0909091,0.726415094,Small,0-1,0-2
844000180,2/25/2015,200000,4,1.5,1780,8000,2,0,0,4,6,1080,700,1900,1996,98010,47.3124,-122.003,1750,9147,126,1,30,1,112.3595506,1.017142857,Average,1-2,2-4
7229800175,6/4/2014,453500,5,2.5,2300,23345,1,0,0,5,7,1170,1130,1967,0,98059,47.4739,-122.114,2280,23345,59,1,59,0,197.173913,1.00877193,Average,2-3,4-6
325059086,8/25/2014,811000,2,2.5,2510,17986,2,0,0,3,9,2510,0,1943,2014,98052,47.6832,-122.164,2440,8039,83,0,12,1,323.1075697,1.028688525,Average,2-3,0-2
4310701565,9/16/2014,425000,3,3.25,1410,1350,3,0,0,3,8,1410,0,2005,0,98103,47.698,-122.34,1410,1253,21,0,21,0,301.4184397,1,Average,3+,2-4
2524049257,9/18/2014,1530000,4,2.25,4250,16940,1,0,2,4,9,2380,1870,1974,0,98040,47.5453,-122.234,3460,17693,52,1,52,0,360,1.228323699,Average,2-3,2-4
1226059161,12/29/2014,562000,4,2.75,2560,83200,1,0,0,3,8,1860,700,1980,0,98072,47.7511,-122.111,1990,38332,46,1,46,0,219.53125,1.286432161,Average,2-3,2-4
7212660900,7/23/2014,281000,3,2.5,1760,7601,2,0,0,3,8,1760,0,1992,0,98003,47.2672,-122.313,1920,6851,34,0,34,0,159.6590909,0.916666667,Average,2-3,2-4
6147650300,10/16/2014,270000,3,2.25,2100,14027,2,0,0,3,8,2100,0,1979,0,98042,47.3833,-122.1,2730,5999,47,0,47,0,128.5714286,0.769230769,Small,2-3,2-4
8945300090,8/11/2014,205950,3,1,1490,8239,1,0,0,4,6,1490,0,1963,0,98023,47.306,-122.37,1200,8470,63,0,63,0,138.2214765,1.241666667,Average,0-1,2-4
7452500365,6/25/2014,310000,2,1,870,5400,1,0,0,3,6,870,0,1950,2007,98126,47.52,-122.374,990,5200,76,0,19,1,356.3218391,0.878787879,Average,0-1,0-2
3629960600,3/12/2015,350000,3,1.75,1260,1111,2,0,0,3,8,1260,0,2003,0,98029,47.5476,-122.005,1410,1630,23,0,23,0,277.7777778,0.893617021,Average,1-2,2-4
540100056,6/1/2014,843500,4,2,2630,16475,2,0,0,4,8,2630,0,1953,0,98004,47.639,-122.219,2670,15001,73,0,73,0,320.7224335,0.985018727,Average,1-2,2-4
1109000175,5/8/2015,370000,4,2,1950,3757,1,0,0,4,6,1160,790,1908,0,98118,47.5372,-122.269,1720,3757,118,1,118,0,189.7435897,1.13372093,Average,1-2,2-4
8645500900,6/20/2014,279000,4,2,2200,7700,1,0,0,3,7,1100,1100,1979,0,98058,47.464,-122.18,1790,7700,47,1,47,0,126.8181818,1.229050279,Average,1-2,2-4
722069057,1/2/2015,408000,3,1.75,1600,313672,1,0,0,4,7,1600,0,1960,0,98058,47.4129,-122.08,1780,90860,66,0,66,0,255,0.898876404,Average,1-2,2-4
2660500365,1/6/2015,392000,3,1,1230,9600,1,0,0,3,7,1230,0,1952,0,98118,47.5553,-122.288,1510,6600,74,0,74,0,318.699187,0.814569536,Average,0-1,2-4
2516000475,9/29/2014,455000,2,1,1030,5000,1,0,0,5,6,1030,0,1917,0,98107,47.6585,-122.363,1550,5000,109,0,109,0,441.7475728,0.664516129,Small,0-1,0-2
522039103,11/13/2014,310000,2,1.5,1040,83199,1,0,0,4,7,870,170,1965,0,98070,47.4222,-122.443,1760,75794,61,1,61,0,298.0769231,0.590909091,Small,1-2,0-2
7689600650,9/17/2014,323500,3,3,2240,11536,2,0,0,3,7,2240,0,1943,2005,98178,47.4886,-122.245,1650,8760,83,0,21,1,144.4196429,1.357575758,Average,2-3,2-4
9285800801,9/26/2014,364500,3,1,1600,4489,1,0,2,3,6,800,800,1944,0,98126,47.5686,-122.378,1640,6013,82,1,82,0,227.8125,0.975609756,Average,0-1,2-4
3750607974,5/9/2014,280000,4,2,2190,14439,1,0,0,4,7,1180,1010,1977,0,98001,47.2702,-122.29,2160,14439,49,1,49,0,127.8538813,1.013888889,Average,1-2,2-4
1622049154,12/15/2014,289900,3,1.75,1899,11325,2,0,0,3,7,1899,0,1943,2005,98198,47.3987,-122.3,2000,10454,83,0,21,1,152.6592944,0.9495,Average,1-2,2-4
9530100555,6/13/2014,585000,3,1,1870,2807,1.5,0,0,4,7,1580,290,1927,0,98107,47.6674,-122.358,1640,4500,99,1,99,0,312.8342246,1.140243902,Average,0-1,2-4
4178500300,9/16/2014,269000,3,2.5,1730,6653,1,0,0,4,7,1360,370,1990,0,98042,47.3588,-122.088,1730,7061,36,1,36,0,155.4913295,1,Average,2-3,2-4
8856960720,8/8/2014,280000,3,2.25,1860,9210,2,0,0,3,7,1860,0,1994,0,98038,47.3864,-122.03,1530,8091,32,0,32,0,150.5376344,1.215686275,Average,2-3,2-4
9117000230,4/9/2015,287000,3,1.75,1940,9000,1,0,0,3,7,1290,650,1965,0,98055,47.4361,-122.189,1900,9120,61,1,61,0,147.9381443,1.021052632,Average,1-2,2-4
8122100835,8/12/2014,183000,2,1,670,5140,1,0,0,3,6,670,0,1926,0,98126,47.5387,-122.371,850,5140,100,0,100,0,273.1343284,0.788235294,Small,0-1,0-2
2788500090,12/19/2014,309000,3,1,1820,8142,1,0,0,3,7,1040,780,1961,0,98168,47.505,-122.316,1820,8142,65,1,65,0,169.7802198,1,Average,0-1,2-4
324059161,10/13/2014,920000,4,2.5,3810,13579,2,0,0,3,10,3810,0,2003,0,98007,47.6006,-122.153,3310,9270,23,0,23,0,241.4698163,1.151057402,Average,2-3,2-4
4217400540,9/29/2014,815241,5,2.25,2060,4800,2.5,0,0,3,8,2060,0,1907,0,98105,47.66,-122.282,1740,4800,119,0,119,0,395.7480583,1.183908046,Average,2-3,4-6
3876312290,11/21/2014,405000,3,1.75,1520,7252,1,0,0,3,7,1140,380,1975,0,98072,47.7358,-122.175,1910,7820,51,1,51,0,266.4473684,0.795811518,Small,1-2,2-4
8556800090,4/30/2015,525000,5,3.5,3450,19080,2,0,3,3,9,3450,0,2001,0,98022,47.2123,-122.005,2570,17007,25,0,25,0,152.173913,1.342412451,Average,3+,4-6
2113701095,7/17/2014,150000,2,1,830,4045,1,0,0,3,6,830,0,1943,0,98106,47.5293,-122.351,1100,4116,83,0,83,0,180.7228916,0.754545455,Small,0-1,0-2
3750603940,9/25/2014,240000,4,1.75,1880,9600,1,0,0,5,7,1020,860,1946,0,98001,47.2633,-122.281,1560,14400,80,1,80,0,127.6595745,1.205128205,Average,1-2,2-4
1245003160,5/2/2014,698000,4,2.25,2200,11250,1.5,0,0,5,7,1300,900,1920,0,98033,47.6845,-122.201,2320,10814,106,1,106,0,317.2727273,0.948275862,Average,2-3,2-4
2600010360,3/9/2015,440000,3,2,1800,10950,1,0,0,4,8,1800,0,1982,0,98006,47.557,-122.163,2400,11300,44,0,44,0,244.4444444,0.75,Small,1-2,2-4
7893200900,4/14/2015,204000,3,1,1200,12500,1.5,0,0,3,6,1200,0,1936,0,98198,47.4162,-122.329,1200,7500,90,0,90,0,170,1,Average,0-1,2-4
269000615,5/16/2014,875000,3,2,2220,6641,1,0,2,4,7,1220,1000,1947,0,98199,47.6426,-122.388,1800,5900,79,1,79,0,394.1441441,1.233333333,Average,1-2,2-4
2174503441,7/3/2014,650000,3,1.5,1380,4500,1,0,0,5,7,1380,0,1960,0,98040,47.5866,-122.25,1590,9000,66,0,66,0,471.0144928,0.867924528,Average,1-2,2-4
4025300371,4/8/2015,392500,3,1,1660,8839,1,0,0,4,7,1660,0,1947,0,98155,47.7485,-122.3,1230,9236,79,0,79,0,236.4457831,1.349593496,Average,0-1,2-4
3101500090,10/17/2014,400000,4,1,2320,4000,1.5,0,0,3,6,1310,1010,1921,0,98144,47.573,-122.312,1750,4000,105,1,105,0,172.4137931,1.325714286,Average,0-1,2-4
3447000090,4/28/2015,653000,3,2.25,2800,17300,1,0,0,4,8,1420,1380,1971,0,98006,47.5716,-122.128,2140,12650,55,1,55,0,233.2142857,1.308411215,Average,2-3,2-4
917000300,5/20/2014,452000,4,1,1210,3760,1.5,0,0,3,6,1210,0,1900,0,98103,47.6872,-122.344,1540,3800,126,0,126,0,373.553719,0.785714286,Small,0-1,2-4
9510400100,5/6/2014,345000,4,2.5,2331,3826,2,0,0,3,8,2331,0,2007,0,98058,47.4444,-122.182,2441,3826,19,0,19,0,148.005148,0.954936501,Average,2-3,2-4
4058801225,12/2/2014,350000,4,1.75,1820,6930,1,0,2,4,7,1320,500,1952,0,98178,47.5053,-122.242,1820,6825,74,1,74,0,192.3076923,1,Average,1-2,2-4
3578600201,7/31/2014,650000,4,2.5,2860,5576,2,0,0,3,8,2860,0,2004,0,98028,47.745,-122.224,2290,10667,22,0,22,0,227.2727273,1.248908297,Average,2-3,2-4
5282200015,5/27/2014,525000,5,3,2750,3800,1.5,0,0,5,7,1750,1000,1926,0,98115,47.6845,-122.313,1900,3800,100,1,100,0,190.9090909,1.447368421,Average,2-3,4-6
5282200015,1/26/2015,840000,5,3,2750,3800,1.5,0,0,5,7,1750,1000,1926,0,98115,47.6845,-122.313,1900,3800,100,1,100,0,305.4545455,1.447368421,Average,2-3,4-6
4219400555,11/24/2014,1330000,3,2.5,2280,5000,2,0,3,4,9,2280,0,1926,0,98105,47.6574,-122.278,2200,5000,100,0,100,0,583.3333333,1.036363636,Average,2-3,2-4
104550540,1/20/2015,259950,4,2,1610,6650,1,0,0,3,7,1610,0,1989,0,98023,47.3085,-122.358,1960,6650,37,0,37,0,161.4596273,0.821428571,Average,1-2,2-4
3317500100,2/20/2015,998000,5,3.5,3760,10207,2,0,0,3,10,3150,610,1969,0,98040,47.5605,-122.225,3550,12118,57,1,57,0,265.4255319,1.05915493,Average,3+,4-6
2436200395,6/10/2014,1070000,3,3,2940,4622,2,0,0,4,9,2230,710,1988,0,98105,47.6641,-122.293,1580,4000,38,1,38,0,363.9455782,1.860759494,Large,2-3,2-4
